ID;Pos;PointOrder;ZoneLightID
11066;-322.2376403808594,-1512.7744140625;4;1115
11067;-247.0337677001953,-1409.9447021484375;5;1115
11068;-110.43904876708984,-1337.810302734375;6;1115
11069;-62.86086654663086,-1314.7886962890625;7;1115
11070;-65.93033599853516,-1219.6324462890625;9;1115
11103;-88.95133209228516,-1167.4508056640625;10;1115
11104;-81.27730560302734,-1104.52587890625;11;1115
11105;-113.50773620605469,-990.9524536132812;12;1115
11106;-181.0375213623047,-917.2833251953125;13;1115
11107;-273.1238708496094,-885.0530395507812;14;1115
11108;-379.0231018066406,-947.978759765625;15;1115
11109;-486.4573059082031,-1119.873291015625;16;1115
11110;-575.4740600585938,-1193.5423583984375;17;1115
11111;-664.4909057617188,-1254.9332275390625;18;1115
11112;-756.5770263671875,-1316.3240966796875;19;1115
11113;-847.1287231445312,-1334.7413330078125;21;1115
11114;-801.0855102539062,-1448.3145751953125;23;1115
11115;-741.2294311523438,-1488.218505859375;24;1115
11116;-705.9295043945312,-1623.2789306640625;26;1115
11143;5697.46923828125,-3439.498046875;33;1002
11144;4963.68017578125,-3239.0859375;34;1002
11145;3413.31396484375,4138.80712890625;10;858
11146;3409.92333984375,4134.59228515625;12;1004
11147;3552.145751953125,3795.91845703125;1;1119
11148;3415.03955078125,3864.471435546875;2;1119
11149;3311.698486328125,3883.911865234375;3;1119
11150;3185.846923828125,3897.213134765625;4;1119
11151;3177.661376953125,3943.256591796875;5;1119
11152;3136.73388671875,3994.415771484375;6;1119
11153;3094.783447265625,4040.458740234375;7;1119
11154;3235.982666015625,4088.548095703125;8;1119
11155;3316.81396484375,4125.3828125;9;1119
11156;3407.877197265625,4128.4521484375;10;1119
11157;3479.5,4085.478759765625;11;1119
11158;3527.58935546875,4017.94873046875;12;1119
11159;3557.26171875,3933.024658203125;13;1119
11160;3861.344970703125,4015.704345703125;2;858
11161;3793.91455078125,3888.112548828125;4;858
11162;3713.396240234375,3878.59814453125;5;858
11163;3557.360595703125,3934.353759765625;7;858
11164;3652.37451171875,3920.904541015625;6;858
11165;3817.197998046875,3958.960205078125;3;858
11166;3480.479736328125,4088.079833984375;9;858
11167;3312.372314453125,4154.1904296875;11;858
11168;3309.544921875,4150.3447265625;11;1004
11169;3478.369873046875,4087.419189453125;13;1004
11170;3556.643310546875,3933.94140625;15;1004
11171;3652.278564453125,3915.747314453125;16;1004
11172;3712.135009765625,3873.541748046875;17;1004
11173;3795.876220703125,3884.466552734375;18;1004
11174;3820.43310546875,3957.112548828125;19;1004
11175;3862.38330078125,4012.3642578125;20;1004
11176;3982.565673828125,-3415.208251953125;1;1120
11177;3296.465087890625,-3573.866943359375;2;1120
11178;3184.9765625,-4122.74560546875;3;1120
11179;3442.26416015625,-4783.11572265625;4;1120
11180;3716.701904296875,-5156.1806640625;5;1120
11181;4338.47802734375,-5357.72119140625;6;1120
11182;5046.01708984375,-5344.85791015625;7;1120
11183;5564.876953125,-5147.6044921875;8;1120
11184;5877.90869140625,-4259.96533203125;9;1120
11185;5744.9775390625,-3393.766845703125;10;1120
11186;4973.1181640625,-3205.091552734375;11;1120
11187;4578.6123046875,-3333.734130859375;12;1120
11188;-48.15349197387695,-1266.5716552734375;8;1115
11189;-846.2355346679688,-1390.8883056640625;22;1115
11190;-804.7966918945312,-1320.2886962890625;20;1115
11191;-744.9405517578125,-1558.1783447265625;25;1115
11192;-649.7845458984375,-1651.7994384765625;27;1115
11193;-56.01747131347656,-1273.861328125;1;1121
11194;36.06901168823242,-1249.304931640625;2;1121
11195;106.66851043701172,-1233.9571533203125;3;1121
11196;138.89871215820312,-1161.8228759765625;4;1121
11197;172.66371154785156,-1040.5758056640625;5;1121
11198;229.4501953125,-1043.6456298828125;6;1121
11199;269.3544006347656,-1092.7581787109375;7;1121
11200;323.0712585449219,-1230.8876953125;8;1121
11201;356.83660888671875,-1342.92626953125;9;1121
11202;461.201171875,-1413.5260009765625;10;1121
11203;556.3569946289062,-1448.8258056640625;11;1121
11204;607.0045166015625,-1502.542724609375;12;1121
11205;746.6687622070312,-1407.38671875;14;1121
11206;844.8942260742188,-1385.9000244140625;15;1121
11207;904.7503051757812,-1301.4874267578125;16;1121
11208;887.8678588867188,-1227.8184814453125;17;1121
11209;798.8510131835938,-1171.0318603515625;18;1121
11210;755.87744140625,-1240.0965576171875;19;1121
11211;706.7647094726562,-1267.722412109375;20;1121
11212;643.8389892578125,-1269.2574462890625;21;1121
11213;556.3569946289062,-1307.6265869140625;22;1121
11214;493.4313659667969,-1264.6529541015625;23;1121
11215;447.38818359375,-1212.4705810546875;24;1121
11216;390.6016540527344,-1128.0582275390625;25;1121
11217;396.74078369140625,-1060.5281982421875;26;1121
11218;527.1964111328125,-966.9071044921875;27;1121
11219;564.0313720703125,-870.2162475585938;28;1121
11220;562.4966430664062,-764.3169555664062;29;1121
11221;577.8442993164062,-659.9524536132812;30;1121
11222;630.0263671875,-549.4476318359375;31;1121
11223;620.8176879882812,-465.03515625;32;1121
11224;577.8440551757812,-397.5052185058594;33;1121
11225;543.3464965820312,-351.3230285644531;34;1121
11228;454.9860534667969,-339.3509826660156;35;1121
11229;410.8085021972656,-351.33837890625;36;1121
11230;364.4568786621094,-381.1315612792969;37;1121
11233;281.5252990722656,-400.46722412109375;38;1121
11234;218.39849853515625,-397.04302978515625;39;1121
11235;149.2257537841797,-481.9872131347656;40;1121
11236;188.01150512695312,-583.2130126953125;41;1121
11237;243.26332092285156,-635.3953247070312;42;1121
11238;281.63262939453125,-752.0379028320312;43;1121
11239;257.0762939453125,-845.6590576171875;44;1121
11240;178.80287170410156,-887.097900390625;45;1121
11241;91.32074737548828,-933.1414794921875;46;1121
11242;39.13850784301758,-953.0935668945312;47;1121
11243;-8.439453125,-976.1151123046875;48;1121
11244;-91.31722259521484,-1101.9661865234375;50;1121
11245;-97.45643615722656,-1169.49658203125;51;1121
11246;-75.96961975097656,-1221.6785888671875;52;1121
11247;-125.08251953125,-992.9974975585938;49;1121
11248;683.7432861328125,-1477.9859619140625;13;1121
11361;993.5174560546875,2002.4840087890625;1;1137
11364;1025.6783447265625,1138.4305419921875;3;1137
11365;534.6903076171875,1063.3883056640625;4;1137
11366;41.55833053588867,1127.7103271484375;5;1137
11367;71.5754165649414,2023.9244384765625;7;1137
11368;1040.6871337890625,1597.2578125;2;1137
11369;586.1476440429688,2056.085205078125;8;1137
11370;-69.93446350097656,1569.3858642578125;6;1137
11381;2716.683837890625,613.3347778320312;1;1140
11382;2634.958984375,448.82354736328125;2;1140
11386;2373.864013671875,462.6212463378906;4;1140
11387;2302.753173828125,467.92864990234375;5;1140
11388;2242.25537109375,507.0646667480469;6;1140
11389;2192.371337890625,567.5618286132812;7;1140
11390;2152.0400390625,625.00927734375;8;1140
11391;2077.743896484375,723.7152709960938;9;1140
11392;2025.7376708984375,785.2745971679688;10;1140
11393;1954.626708984375,822.42236328125;11;1140
11394;1839.999755859375,836.085205078125;12;1140
11395;1764.6436767578125,848.9559936523438;13;1140
11396;1709.453369140625,866.9995727539062;14;1140
11397;1610.745849609375,916.3525390625;15;1140
11398;1604.9088134765625,1016.6511840820312;16;1140
11402;2184.587646484375,1254.7489013671875;23;1140
11403;2253.220458984375,1128.0946044921875;24;1140
11404;2441.43701171875,1092.716796875;26;1140
11405;2459.127197265625,978.4421997070312;27;1140
11406;2490.614501953125,945.540283203125;28;1140
11407;2567.03173828125,945.5397338867188;29;1140
11408;2679.53564453125,950.4930419921875;30;1140
11409;2812.56005859375,826.6676635742188;34;1140
11410;2785.67236328125,805.4400024414062;35;1140
11411;2781.427001953125,619.70263671875;36;1140
11412;2330.370361328125,1120.110595703125;25;1140
11413;2084.842529296875,1227.13134765625;22;1140
11416;1099.3236083984375,1676.0841064453125;5;942
11417;993.0877685546875,2036.4246826171875;4;942
11418;1089.274169921875,1674.648193359375;25;858
11419;984.4739379882812,2023.50390625;24;858
11420;-2937.2900390625,2792.268798828125;20;1095
11421;354.35723876953125,3335.189208984375;18;858
11429;-760.8800048828125,46.53781509399414;19;942
11430;344.5481872558594,440.6758728027344;13;942
11431;-208.16592407226562,84.64198303222656;17;942
11432;-24.40641212463379,109.04739379882812;16;942
11433;248.3617401123047,311.0871887207031;14;942
11434;549.8414916992188,480.48773193359375;12;942
11435;601.6029663085938,3027.883544921875;51;942
11436;1191.1630859375,1536.392333984375;6;942
11437;1144.2666015625,1182.272216796875;8;942
11438;904.5177612304688,860.2151489257812;10;942
11439;576.71875,3026.92626953125;20;858
11440;1182.5494384765625,1532.5640869140625;26;858
11441;-752.2662353515625,65.20079040527344;16;717
11442;-28.71348762512207,124.83883666992188;19;717
11443;86.13607025146484,241.12416076660156;20;717
11444;239.7477569580078,321.13623046875;21;717
11445;334.49847412109375,455.03179931640625;22;717
11446;542.6632690429688,492.3583984375;23;717
11447;1134.695556640625,1180.8365478515625;27;717
11448;895.4252319335938,876.4851684570312;25;717
11449;4073.068115234375,10000.7421875;27;1004
11450;2188.563232421875,8627.3134765625;2;1004
11467;-445.04058837890625,4362.85009765625;48;942
11468;1916.4617919921875,1135.478271484375;30;858
11469;1916.4617919921875,1156.7047119140625;31;717
11470;1653.598388671875,1024.655029296875;1;1147
11471;1614.328369140625,946.1142578125;2;1147
11472;1541.4483642578125,865.9818115234375;3;1147
11473;1477.2359619140625,827.2421875;4;1147
11474;1393.388427734375,781.2498168945312;5;1147
11475;1317.501220703125,760.7303466796875;6;1147
11476;1252.935302734375,758.7844848632812;7;1147
11477;1160.9508056640625,832.0183715820312;9;1147
11478;1219.856201171875,966.8108520507812;10;1147
11479;1212.7802734375,1114.8707275390625;11;1147
11480;1327.407470703125,1169.1768798828125;12;1147
11481;1497.4019775390625,1156.440673828125;13;1147
11482;1618.2200927734375,1104.6109619140625;14;1147
11483;1188.545654296875,776.2532348632812;8;1147
11484;5510.55712890625,-4078.435302734375;1;1148
11485;5501.26611328125,-4007.681884765625;2;1148
11486;5465.53173828125,-3983.38232421875;3;1148
11487;5409.7861328125,-3974.091552734375;4;1148
11488;5364.76123046875,-3973.376708984375;5;1148
11489;5332.60009765625,-3996.96142578125;6;1148
11490;5282.57275390625,-4051.27734375;7;1148
11491;5267.9208984375,-4103.6279296875;8;1148
11492;5272.92431640625,-4149.72509765625;9;1148
11493;5290.79150390625,-4201.00341796875;10;1148
11494;5296.8662109375,-4252.2822265625;11;1148
11495;5329.7412109375,-4292.1259765625;12;1148
11496;5364.04638671875,-4329.28955078125;13;1148
11497;5430.51220703125,-4320.71337890625;14;1148
11498;5474.82275390625,-4289.26708984375;15;1148
11499;5497.6923828125,-4242.09814453125;16;1148
11500;-741.389892578125,6360.14892578125;1;1149
11501;-644.9078369140625,6125.375;2;1149
11502;-726.3804931640625,5864.8720703125;3;1149
11503;-758.3177490234375,5126.17041015625;5;1149
11506;1183.2747802734375,5106.572265625;10;1149
11507;1546.1636962890625,5736.32568359375;12;1149
11508;1713.755126953125,6176.04150390625;14;1149
11509;1634.8447265625,7036.05029296875;19;1149
11510;995.8062133789062,8820.4208984375;24;1149
11511;366.8835754394531,8415.86328125;25;1149
11512;-184.11306762695312,7006.892578125;29;1149
11513;-678.5076904296875,6925.470703125;31;1149
11514;-666.34619140625,6748.2216796875;32;1149
11515;798.220703125,4854.60595703125;9;1149
11516;2696.978759765625,6301.41259765625;1;1150
11520;2607.684814453125,6835.09228515625;17;1150
11521;2412.46875,7501.517578125;25;1150
11522;2364.60693359375,7662.51904296875;26;1150
11526;1749.6328125,5907.49658203125;50;1150
11527;2086.761474609375,5796.0517578125;52;1150
11528;2663.874267578125,5804.90478515625;56;1150
11529;2555.275390625,6076.93701171875;60;1150
11539;-491.70025634765625,889.008056640625;1;1153
11540;-359.6233215332031,1003.8577270507812;2;1153
11541;-163.6609344482422,1007.4465942382812;3;1153
11542;-81.8304672241211,975.8630981445312;4;1153
11543;-91.87992095947266,895.4684448242188;5;1153
11544;-59.57838439941406,821.5338134765625;6;1153
11545;4.306825160980225,787.7967529296875;7;1153
11546;-88.2907485961914,634.9031372070312;8;1153
11547;-149.06539916992188,543.5018920898438;9;1153
11548;-273.9644470214844,418.12457275390625;10;1153
11549;-415.61248779296875,420.9955749511719;11;1153
11550;-583.5800170898438,389.4118347167969;12;1153
11551;-689.8162231445312,493.2551574707031;13;1153
11552;-732.8846435546875,652.1306762695312;14;1153
11553;-635.2625122070312,778.4651489257812;15;1153
11554;-485.95806884765625,877.8809204101562;34;942
11555;-354.5982666015625,996.3196411132812;33;942
11556;-163.18234252929688,997.5160522460938;32;942
11557;-88.29080200195312,971.9141845703125;31;942
11558;-97.86160278320312,896.783447265625;30;942
11559;-63.16750717163086,811.1246948242188;29;942
11560;-8.613951683044434,786.0006713867188;28;942
11561;-92.59783172607422,641.7208862304688;27;942
11562;-155.28665161132812,547.2091674804688;26;942
11563;-274.9217224121094,429.00970458984375;25;942
11564;-422.79071044921875,431.4018249511719;24;942
11565;-575.4447021484375,399.3402404785156;23;942
11566;-682.1585083007812,496.48394775390625;22;942
11567;-724.2702026367188,666.8448486328125;21;942
11568;-1074.5614013671875,191.65475463867188;20;942
11590;2487.827392578125,443.3827209472656;3;1140
11591;2822.067626953125,953.8961791992188;32;1140
11592;1892.6695556640625,1280.9278564453125;21;1140
11593;1818.9051513671875,1227.8604736328125;20;1140
11594;1748.8553466796875,1228.921142578125;19;1140
11595;1692.6031494140625,1186.9976806640625;18;1140
11596;1608.7557373046875,1144.5433349609375;17;1140
11597;2852.75830078125,883.0505981445312;33;1140
11598;2787.661865234375,949.562744140625;31;1140
11638;3797.464111328125,-3090.27392578125;1;1164
11639;2594.755859375,-2347.066162109375;8;1164
11640;2531.84716796875,-2846.178955078125;9;1164
11641;2567.78271484375,-1922.840087890625;11;1164
11642;2442.190673828125,-957.8010864257812;12;1164
11643;2468.913330078125,47.94032287597656;13;1164
11644;2740.503173828125,685.3704223632812;14;1164
11645;3256.532958984375,812.7273559570312;15;1164
11646;3509.220947265625,918.0616455078125;16;1164
11647;3858.536376953125,1047.3558349609375;17;1164
11648;3912.796875,1246.9400634765625;18;1164
11649;4047.962158203125,1344.450439453125;19;1164
11650;4237.90185546875,1393.3717041015625;20;1164
11651;4365.7255859375,1327.1270751953125;21;1164
11652;4364.18212890625,1187.8302001953125;22;1164
11653;4418.4765625,926.8416137695312;23;1164
11654;4775.2841796875,949.5532836914062;24;1164
11655;4998.2041015625,679.288330078125;25;1164
11656;5158.99365234375,550.0818481445312;26;1164
11657;5359.97998046875,173.9490509033203;27;1164
11658;5385.26806640625,-89.37250518798828;28;1164
11659;5816.728515625,-695.1309814453125;29;1164
11660;5457.9775390625,-679.3218994140625;30;1164
11661;5134.38134765625,-451.6065979003906;31;1164
11662;4793.60791015625,-425.8108825683594;32;1164
11663;4450.03759765625,-753.4013061523438;33;1164
11664;4581.8720703125,-1624.312255859375;34;1164
11665;4975.27197265625,-2138.322509765625;35;1164
11666;4948.61962890625,-2340.919189453125;36;1164
11667;4836.1650390625,-2689.921142578125;37;1164
11668;4395.39111328125,-3051.98681640625;43;1164
11669;4183.16748046875,-2906.862548828125;47;1164
11691;4626.1513671875,-3033.407958984375;39;1164
11692;4777.6279296875,-2906.56640625;38;1164
11693;3753.57470703125,-3062.03857421875;2;1164
11694;3451.2861328125,-2742.105224609375;5;1164
11695;3313.458251953125,-2536.02978515625;6;1164
11696;3228.204833984375,-2139.30224609375;7;1164
11697;2384.619384765625,-2611.934814453125;10;1164
11702;3844.5087890625,-3089.680908203125;55;1164
11703;3881.0546875,-3081.255126953125;54;1164
11704;3967.221923828125,-3047.090087890625;52;1164
11705;3557.220703125,-2872.40966796875;4;1164
11706;3665.41845703125,-2982.272216796875;3;1164
11707;4265.33447265625,-2978.1103515625;45;1164
11708;4529.00537109375,-3044.02783203125;40;1164
11709;4140.158203125,-2982.771240234375;49;1164
11710;4319.7177734375,-3020.6943359375;44;1164
11711;4448.8896484375,-3072.629150390625;42;1164
11712;4484.17919921875,-3064.639404296875;41;1164
11713;4094.532470703125,-3040.41748046875;50;1164
11714;4021.067626953125,-3028.024658203125;51;1164
11715;4227.8330078125,-2944.789306640625;46;1164
11716;4156.58837890625,-2937.465087890625;48;1164
11717;3911.854248046875,-3058.7333984375;53;1164
11719;2545.4609375,3042.897705078125;2;1166
11720;2307.6455078125,3160.511962890625;3;1166
11721;2142.425048828125,3211.775146484375;4;1166
11722;1677.189208984375,2712.5546875;6;1166
11723;1489.13720703125,499.8777160644531;9;1166
11724;2512.02685546875,-115.97147369384766;10;1166
11727;3065.784912109375,2381.535400390625;17;1166
11728;1449.6734619140625,2001.10986328125;7;1166
11735;3443.186279296875,3413.986328125;1;1168
11736;5098.06103515625,2793.823486328125;3;1168
11737;6986.67822265625,2170.228759765625;4;1168
11738;6977.8046875,5370.87158203125;5;1168
11740;3235.020751953125,5267.134765625;25;1168
11742;3811.315185546875,3561.92236328125;2;1168
11791;2819.477294921875,2880.463623046875;1;1166
11792;1592.9732666015625,6609.33935546875;45;1150
11838;7762.0087890625,2626.130859375;23;873
11839;7228.38330078125,-3516.11083984375;30;1002
11840;6801.71875,-4175.025390625;31;1002
11842;3248.89599609375,-4147.06494140625;3;1002
11873;2144.023681640625,8933.638671875;1;1193
11874;2008.68359375,8116.18310546875;3;1193
11875;2380.812744140625,7525.6015625;4;1193
11877;2591.892333984375,7145.74853515625;7;1193
11878;3159.2431640625,6675.14697265625;14;1193
